State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac
48,429,Stephens,Texas,TX,74,0,3,0,82,4,11,10,4,2,0,3,0,0,3,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,431,Sterling,Texas,TX,80,0,3,0,0,3,1,0,3,0,0,3,0,1,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,433,Stonewall,Texas,TX,84,0,3,0,0,3,1,1,4,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,435,Sutton,Texas,TX,83,0,3,0,2,3,5,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,437,Swisher,Texas,TX,74,0,3,0,5,4,9,2,3,2,0,3,0,3,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,439,Tarrant,Texas,TX,1,0,3,0,127,3,183,236,4,137,0,3,0,152,4,137,0,3,0,222,4,183,2001-2003,83.6,80.4,86.8,82.7,77.9,87.6,44.6,39.7,49.5,66.9,61.5,72.4,67.2,61.9,72.6
48,441,Taylor,Texas,TX,6,0,3,0,23,4,11,17,4,15,0,3,0,7,4,15,0,3,0,0,3,8,2001-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,443,Terrell,Texas,TX,88,0,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,445,Terry,Texas,TX,66,0,3,0,35,4,14,16,4,4,0,3,0,2,4,1,0,3,0,6,4,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,447,Throckmorton,Texas,TX,84,0,3,0,1,4,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,449,Titus,Texas,TX,34,0,3,0,15,4,4,7,4,3,0,3,0,2,3,1,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,451,Tom Green,Texas,TX,6,0,3,0,16,4,9,7,3,12,0,3,0,12,4,12,0,3,0,0,3,6,2001-2003,81.9,73.1,90.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,453,Travis,Texas,TX,3,0,3,25,130,4,127,221,4,102,0,3,0,230,4,76,0,3,0,69,3,153,2001-2003,86.1,82.8,89.4,81.1,75.1,87.1,49.5,43.6,55.3,66.2,59.1,73.4,69.2,62.2,76.2
48,455,Trinity,Texas,TX,70,0,3,0,3,3,12,8,4,4,1,4,0,0,3,3,0,3,0,3,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,457,Tyler,Texas,TX,71,0,3,0,7,4,10,11,4,4,0,3,0,0,3,4,0,3,0,7,4,8,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,459,Upshur,Texas,TX,34,0,3,0,1,3,5,9,4,4,0,3,0,2,3,2,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,461,Upton,Texas,TX,83,0,3,0,3,4,4,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,463,Uvalde,Texas,TX,51,0,3,0,7,4,7,10,4,5,0,3,0,2,4,5,0,3,0,1,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,465,Val Verde,Texas,TX,51,0,3,0,16,4,11,2,3,9,0,3,0,1,3,9,0,3,0,1,3,5,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,467,Van Zandt,Texas,TX,49,0,3,2,11,4,7,1,3,5,0,3,0,2,3,15,0,3,0,2,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,469,Victoria,Texas,TX,23,0,3,0,61,4,13,24,4,13,0,3,0,8,4,8,0,3,0,10,4,4,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,471,Walker,Texas,TX,8,0,3,3,10,4,9,22,4,12,0,3,0,2,4,6,0,3,0,1,3,9,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,473,Waller,Texas,TX,52,0,3,0,7,4,3,3,3,3,0,3,0,0,3,2,0,3,0,2,3,5,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,475,Ward,Texas,TX,66,0,3,0,1,3,12,4,4,3,0,3,0,19,4,1,0,3,0,0,3,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,477,Washington,Texas,TX,49,0,3,2,5,4,5,6,4,3,0,3,0,1,3,9,0,3,0,3,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,479,Webb,Texas,TX,7,0,3,6,13,3,25,19,3,25,0,3,0,9,3,12,0,3,0,4,3,25,2001-2003,74.4,64.5,84.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,481,Wharton,Texas,TX,33,0,3,0,5,3,4,9,4,4,0,3,0,1,3,6,0,3,0,8,4,4,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,483,Wheeler,Texas,TX,85,0,3,0,5,4,3,5,4,2,0,3,0,0,3,2,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,485,Wichita,Texas,TX,6,0,3,0,9,3,12,24,4,15,0,3,0,3,3,15,0,3,0,18,4,8,2001-2003,78.2,68.9,87.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,487,Wilbarger,Texas,TX,43,0,3,0,10,4,9,15,4,3,0,3,0,5,4,3,0,3,0,2,4,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,489,Willacy,Texas,TX,68,0,3,0,56,4,6,3,3,6,0,3,0,7,4,2,0,3,0,0,3,16,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,491,Williamson,Texas,TX,12,0,3,9,48,4,17,26,4,9,0,3,0,127,4,35,0,3,0,1,3,0,2001-2003,85.6,79.7,91.5,84.4,75.8,92.9,43.5,34.5,52.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,493,Wilson,Texas,TX,33,0,3,0,0,3,3,3,4,3,0,3,0,1,3,5,0,3,0,1,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,495,Winkler,Texas,TX,42,0,3,0,0,3,5,2,4,1,0,3,0,0,3,2,0,3,0,0,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,497,Wise,Texas,TX,29,0,3,0,18,4,5,8,4,3,0,3,0,3,3,13,0,3,0,1,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,499,Wood,Texas,TX,49,0,3,2,13,4,6,1,3,4,0,3,0,0,3,11,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,501,Yoakum,Texas,TX,42,0,3,0,20,4,5,7,4,2,0,3,0,1,3,2,0,3,0,0,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,503,Young,Texas,TX,43,1,4,0,24,4,11,9,4,4,0,3,0,1,3,4,0,3,0,2,4,5,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,505,Zapata,Texas,TX,74,0,3,0,39,4,13,2,3,2,0,3,0,2,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,507,Zavala,Texas,TX,66,0,3,0,29,4,13,6,4,4,0,3,0,1,3,1,0,3,0,2,3,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,1,Beaver,Utah,UT,82,0,3,0,31,4,3,0,3,1,1,4,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,3,Box Elder,Utah,UT,47,0,3,0,2,3,4,2,3,2,0,3,0,1,3,4,0,3,0,2,4,0,1999-2003,71.9,63.4,80.5,81.1,72,90.1,32.6,25.3,39.9,63.9,53.9,73.8,81.1,73.5,88.6
49,5,Cache,Utah,UT,45,1,3,5,3,3,9,2,3,5,0,3,0,5,3,28,0,3,0,4,4,0,1999-2003,73.4,66.9,79.9,80.6,72.1,89.1,54.3,48,60.6,65.1,57.4,72.8,74.3,67.2,81.5
49,7,Carbon,Utah,UT,42,1,3,0,10,4,14,2,3,4,0,3,0,6,4,6,0,3,0,1,3,6,1994-2003,67.3,59.9,74.8,73.3,64.3,82.3,25.1,19.8,30.4,60.8,52.5,69.1,69.8,61.8,77.9
49,9,Daggett,Utah,UT,78,0,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,11,Davis,Utah,UT,12,2,3,7,11,3,15,4,3,7,0,3,0,49,4,30,0,3,0,2,3,0,2001-2003,80.1,76.3,83.9,79.3,74.1,84.6,41.5,36.8,46.2,60.5,54,67,72.5,66.7,78.2
49,13,Duchesne,Utah,UT,86,0,3,1,18,4,23,0,3,4,0,3,0,2,3,4,0,3,0,0,3,1,1994-2003,66,58.2,73.8,-1111.1,-1111.1,-1111.1,35.8,28.7,42.9,40.6,30.8,50.4,68.2,58.6,77.8
49,15,Emery,Utah,UT,80,0,3,1,16,4,11,1,3,3,0,3,0,1,3,5,0,3,0,0,3,0,1994-2003,70.6,60.9,80.4,-1111.1,-1111.1,-1111.1,23.3,15.4,31.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,17,Garfield,Utah,UT,83,0,3,0,7,4,5,1,4,1,0,3,0,1,4,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,19,Grand,Utah,UT,83,2,4,1,8,4,9,15,4,2,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,75.8,67.1,84.5,-1111.1,-1111.1,-1111.1,32.9,23.7,42.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,21,Iron,Utah,UT,33,0,3,0,8,4,3,3,4,3,0,3,0,1,3,5,0,3,0,0,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,40.8,31,50.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,23,Juab,Utah,UT,78,0,3,0,2,3,5,0,3,2,0,3,0,16,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.7,10.2,29.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,25,Kane,Utah,UT,83,1,4,1,2,3,7,0,3,1,2,4,0,2,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,27,Millard,Utah,UT,80,0,3,1,12,4,12,2,4,4,0,3,0,3,4,6,0,3,0,0,3,0,1994-2003,71.8,62.2,81.3,-1111.1,-1111.1,-1111.1,27,17.6,36.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,29,Morgan,Utah,UT,38,0,3,0,0,3,3,0,3,1,0,3,1,1,3,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,31,Piute,Utah,UT,85,0,3,0,1,4,1,0,3,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,33,Rich,Utah,UT,80,0,3,0,1,3,2,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,35,Salt Lake,Utah,UT,2,28,3,28,70,3,110,79,4,55,0,3,0,133,4,83,0,3,0,15,3,28,2001-2003,78.2,76.3,80.2,77.3,74.4,80.1,47.6,45.3,50,68.5,65.4,71.5,72.7,69.6,75.7
49,37,San Juan,Utah,UT,86,1,4,1,79,4,23,1,3,4,0,3,0,2,3,4,0,3,0,5,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,39,Sanpete,Utah,UT,42,1,3,0,26,4,15,5,3,4,0,3,0,1,3,7,0,3,0,0,3,7,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.8,20.3,33.3,67.6,58.7,76.5,62.7,53.3,72
49,41,Sevier,Utah,UT,42,1,4,0,10,4,13,1,3,4,0,3,0,2,3,5,0,3,0,0,3,5,1994-2003,61.5,52.5,70.5,-1111.1,-1111.1,-1111.1,32.9,24.7,41.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,43,Summit,Utah,UT,47,0,3,0,2,3,3,2,3,2,3,4,0,3,4,3,0,3,0,2,4,0,1999-2003,91.5,89.1,93.9,80.6,74.7,86.6,47,42.1,51.9,58.1,49.3,66.9,70,62,78.1
49,45,Tooele,Utah,UT,77,1,3,4,5,3,7,3,3,7,0,3,0,5,3,17,0,3,0,0,3,2,1999-2003,77.3,72.7,81.9,70.5,61.4,79.6,42.3,37,47.6,68.5,61.5,75.5,75.3,69,81.5
49,47,Uintah,Utah,UT,77,0,3,3,1,3,4,9,4,4,0,3,0,2,3,10,0,3,0,0,3,1,1999-2003,72.3,66.8,77.7,70.4,62.3,78.6,29.4,24.2,34.6,52.6,44.4,60.8,65.9,58.1,73.7
49,49,Utah,Utah,UT,4,3,3,12,26,3,37,11,3,24,0,3,0,36,4,24,0,3,0,0,3,12,2001-2003,69.9,65.6,74.2,67.2,61.3,73.1,35.7,31.7,39.7,68.7,63.3,74,71.1,65.9,76.2
49,51,Wasatch,Utah,UT,38,0,3,0,15,4,6,0,3,1,0,3,1,0,3,4,0,3,0,0,3,0,1994-2003,78.2,73.5,82.8,76.1,68.3,84,48,41.8,54.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,53,Washington,Utah,UT,21,7,4,5,20,4,10,5,3,10,0,3,0,62,4,14,0,3,0,0,3,5,1999-2003,71.5,65.5,77.6,75.3,68.7,81.8,42.4,37.4,47.4,66,59.9,72,72.2,66.7,77.7
49,55,Wayne,Utah,UT,82,0,3,0,3,4,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,57,Weber,Utah,UT,12,2,3,6,17,4,12,19,4,6,0,3,0,15,3,24,0,3,0,2,3,0,2001-2003,75.4,71.5,79.3,72.8,66.8,78.7,43.9,39.5,48.4,69.6,64.1,75,73.6,68.4,78.8
50,1,Addison,Vermont,VT,28,0,3,2,4,4,4,1,3,4,0,3,0,15,4,5,0,3,0,0,3,2,1999-2003,83.7,80.8,86.6,84.6,81.3,87.9,47,42.6,51.4,63.5,58.3,68.7,71.8,67.2,76.5
50,3,Bennington,Vermont,VT,30,2,4,0,4,3,4,1,3,4,0,3,0,10,4,6,0,3,0,1,4,2,1999-2003,82.9,79.9,85.9,80.6,76.8,84.4,59.1,54.8,63.3,76.5,72.5,80.6,74.3,70,78.5
50,5,Caledonia,Vermont,VT,33,0,3,0,3,3,3,1,3,3,0,3,0,15,4,4,0,3,0,1,3,3,1999-2003,83.6,80.9,86.3,78.2,74.1,82.3,43.1,38.4,47.7,64,58.5,69.5,67.1,62.1,72.2
50,7,Chittenden,Vermont,VT,11,9,4,4,1,3,9,2,3,4,1,3,0,113,4,18,0,3,0,0,3,4,2001-2003,86.6,85.2,88,81.3,79.2,83.3,56,53.5,58.6,68.7,65.8,71.6,76.7,74.2,79.2
50,9,Essex,Vermont,VT,41,0,3,1,1,4,1,3,4,2,0,3,0,29,4,1,0,3,0,0,3,1,1994-2003,79.9,73.1,86.7,72.7,64.1,81.3,41.7,33,50.5,-1111.1,-1111.1,-1111.1,56,46,66
50,11,Franklin,Vermont,VT,29,3,4,0,2,3,5,0,3,2,0,3,0,40,4,12,0,3,0,0,3,2,1999-2003,85.3,82.9,87.6,78.9,75,82.8,43.9,39.5,48.2,60.6,55.4,65.8,63.4,58.3,68.5
50,13,Grand Isle,Vermont,VT,37,0,3,0,0,3,3,0,3,1,0,3,0,7,4,4,0,3,0,0,3,0,1994-2003,84.4,79.3,89.5,76.3,67.6,85.1,56.6,47.7,65.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
50,15,Lamoille,Vermont,VT,39,1,3,0,5,3,9,4,4,5,0,3,0,112,4,7,0,3,0,0,3,2,1994-2003,83.9,80.6,87.2,82.9,78.3,87.4,59.7,54.3,65.1,65,58.3,71.7,70.1,64.1,76.2
50,17,Orange,Vermont,VT,29,1,4,0,2,3,3,1,3,1,0,3,0,41,4,7,0,3,0,1,4,1,1999-2003,84.7,82,87.5,81.7,77.7,85.7,46.5,41.7,51.3,60.2,54.6,65.8,64.2,59,69.4
50,19,Orleans,Vermont,VT,33,1,4,0,1,3,3,0,3,3,0,3,0,18,4,4,0,3,0,0,3,3,1999-2003,81.2,78,84.4,80.8,76.6,85,47.9,43.1,52.7,69.2,64.1,74.3,71.1,66.3,76
50,21,Rutland,Vermont,VT,19,5,4,3,16,4,6,7,3,6,0,3,0,12,4,13,0,3,0,3,4,0,1999-2003,82.2,80.1,84.2,80.6,77.9,83.3,43.6,40.2,46.9,64.7,60.9,68.5,66.4,62.7,70.1
50,23,Washington,Vermont,VT,17,4,3,3,3,3,6,4,3,3,0,3,0,86,4,15,0,3,0,2,4,0,1999-2003,87.6,85.8,89.3,83.7,80.9,86.4,53.2,49.8,56.7,67,63,71,74.6,71.1,78.1
50,25,Windham,Vermont,VT,28,1,3,2,2,3,4,5,4,4,1,3,0,103,4,7,0,3,0,0,3,2,1999-2003,81.2,78.7,83.6,74.6,71,78.1,43.6,39.7,47.4,68.2,64,72.4,73.2,69.3,77.1
50,27,Windsor,Vermont,VT,21,5,4,3,11,4,6,1,3,6,2,4,0,36,4,9,0,3,0,0,3,3,1999-2003,80.4,78.3,82.5,80.2,77.5,83,46.9,43.5,50.3,65.8,62.2,69.4,68,64.5,71.5
51,1,Accomack,Virginia,VA,35,0,3,2,8,4,10,7,4,6,0,3,0,9,4,4,0,3,0,3,4,6,1999-2003,79.3,69.6,89,83.5,76.3,90.8,41.5,32.5,50.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,3,Albemarle,Virginia,VA,17,7,4,4,9,4,8,9,4,4,0,3,0,216,4,21,0,3,0,1,3,0,1999-2003,85.1,78.6,91.6,92.2,87.3,97.1,55.2,46.2,64.1,76.7,67.2,86.2,74.2,64.3,84.2
51,5,Alleghany,Virginia,VA,41,0,3,2,0,3,3,4,3,5,0,3,0,0,3,2,0,3,0,0,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,7,Amelia,Virginia,VA,39,0,3,0,2,3,4,1,3,2,0,3,0,0,3,3,0,3,0,1,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,9,Amherst,Virginia,VA,28,2,4,2,2,3,3,1,3,3,0,3,0,0,3,5,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,11,Appomattox,Virginia,VA,60,1,4,0,3,3,5,1,3,1,0,3,0,0,3,4,0,3,0,4,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,13,Arlington,Virginia,VA,11,0,3,6,37,4,12,9,4,6,0,3,0,1,3,23,0,3,0,30,4,6,2001-2003,86.8,81.7,92,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,15,Augusta,Virginia,VA,18,3,3,3,8,3,10,2,3,3,0,3,0,25,4,17,0,3,0,1,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,17,Bath,Virginia,VA,54,0,3,0,0,3,2,0,3,1,0,3,0,0,3,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
51,19,Bedford,Virginia,VA,17,4,3,3,5,4,6,1,3,3,14,4,0,5,3,15,0,3,0,0,3,0,1999-2003,85.2,77,93.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
