Strata_ID_Number,D_Wh_Cancer,D_Bl_Cancer,D_Hi_Cancer,No_Exercise,Few_Fruit_Veg,Obesity,Smoker,Uninsured,Prim_Care_Phys_Rate,Community_Health_Center_Ind
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3152,28.9,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,857,25.7,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3073,0,1
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3653,43.5,1
7,-1111,12,-1111,28.4,79.4,29.5,23.7,25485,98.1,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,651,50.3,2
15,14,15,-1111,24.4,74.8,23.9,25.5,17121,51.7,2
3,12,12,-1111,24.4,77.4,23.6,18.7,185007,58.9,1
49,20,-1111,-1111,-1111.1,-1111.1,-1111.1,15.3,6371,52.8,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3455,11.3,2
49,20,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4431,15.1,1
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3002,35.5,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,843,48.9,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1782,83.6,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,346,0,2
10,25,-1111,23,19.5,81.1,15.2,15,57540,78.1,1
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1779,49,2
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2803,26.6,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4122,36.6,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4105,13.6,2
6,-1111,11,-1111,24.9,79,28.6,27.4,41377,133.3,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,998,0,2
59,-1111,-1111,-1111,-1111.1,-1111.1,18.5,16,2947,121.3,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,319,0,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1181,0,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4474,45.9,1
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3283,37.2,2
6,-1111,11,-1111,28,71.3,23.7,29.2,15958,56.5,2
6,-1111,11,-1111,27.9,77,24.1,25.2,18617,89.1,2
68,19,22,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3899,31.8,1
23,21,13,-1111,25,-1111.1,23.6,24,15357,36.9,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,7678,33.1,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1077,27,2
61,13,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1513,74,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1048,19.1,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,909,46.6,2
29,-1111,18,-1111,-1111.1,-1111.1,24.5,19.3,6640,25.5,1
1,13,11,10,26.5,74.7,22.6,18.8,676637,84.8,1
8,18,13,-1111,38.5,-1111.1,31,24,10366,37.8,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,652,0,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1427,18,2
20,17,12,-1111,19.7,78.8,26.1,17.4,14944,48.2,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,405,87.7,2
24,17,-1111,-1111,32.2,75.6,25.4,22.6,13132,45,2
3,12,12,-1111,33.6,78,31.1,15.7,192253,52,1
35,11,-1111,-1111,22.3,-1111.1,-1111.1,16.6,5948,36.7,2
67,12,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4464,48.3,1
30,-1111,-1111,-1111,-1111.1,-1111.1,29.4,-1111.1,6307,43.8,2
34,17,-1111,-1111,23.5,-1111.1,22.4,22.9,5718,62.9,2
70,14,14,-1111,-1111.1,77.7,-1111.1,-1111.1,3944,38.8,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6071,55.3,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1265,30.3,2
23,21,13,-1111,20.7,-1111.1,-1111.1,-1111.1,12581,31.5,1
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3450,40,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,298,0,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1311,33.1,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2324,20.9,2
34,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5659,53.4,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,492,43.4,2
7,-1111,12,-1111,35.7,75.3,30.3,20.5,41667,75.5,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1229,39.8,1
52,15,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,9254,39.1,1
15,14,15,-1111,27.5,78.1,25.7,25,19076,39.6,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3357,20.3,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2651,32.6,2
23,21,13,-1111,-1111.1,79.3,16.2,30.1,11867,34.8,1
55,23,-1111,-1111,-1111.1,-1111.1,-1111.1,9.4,3546,136.3,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,120,0,2
82,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,118,0,2
49,20,-1111,-1111,27.6,-1111.1,16.4,20.5,7507,109.7,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,965,43.6,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,36,0,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,814,0,1
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6993,45.5,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,981,26.4,2
35,11,-1111,-1111,38.4,-1111.1,28.6,28.6,8209,56.4,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3355,27.6,1
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3008,40.7,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1544,0,1
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2805,63.4,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2427,6.1,2
61,13,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2650,12.2,1
23,21,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,12191,31.9,2
76,12,10,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4243,30.8,2
82,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,564,0,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1905,17.1,2
61,13,-1111,-1111,-1111.1,-1111.1,10.8,-1111.1,2705,98.7,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,11,0,2
7,-1111,12,-1111,26.7,75.6,25.5,24.7,46251,118.1,1
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1520,32.1,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1777,50.3,2
7,-1111,12,-1111,26,72.9,26.2,22.2,38780,73.9,1
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,172,0,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2076,30.4,1
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2151,9.1,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,970,45.5,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,879,25.8,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,21.5,7975,55.5,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,17347,43,1
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,7264,30.2,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,622,0,2
6,-1111,11,-1111,25.2,-1111.1,23.2,20.5,21240,62.6,1
76,12,10,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4520,15.8,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1044,19.1,1
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1517,31.9,2
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3116,40.7,2
4,18,12,-1111,23.1,78.3,24.9,17.1,44481,64.3,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4063,29.5,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2394,30.9,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,279,0,1
8,18,13,-1111,34.5,81.9,27.8,25.6,10555,81,1
36,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,8323,37,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2547,34.9,1
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3197,13.4,2
5,15,12,-1111,28.6,76.8,30.9,23.8,66072,96.7,2
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1619,42.6,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,472,0,2
23,21,13,-1111,26.3,76.4,31.6,32.3,12108,27.1,1
36,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5356,43.7,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3291,34.8,2
45,15,-1111,-1111,26.5,70.8,23.8,22.5,12466,28.2,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2298,30.8,1
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3365,44.1,1
49,20,-1111,-1111,-1111.1,88.4,25.4,26.3,6404,47.2,2
7,-1111,12,-1111,30.6,82,17.8,26.7,23372,139.3,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2342,13,2
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1706,8.8,2
45,15,-1111,-1111,23.7,79.4,30.7,22.7,14183,75.4,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,673,66.8,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,835,33,1
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2999,22.1,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3269,43,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1571,26.2,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,75,0,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3238,6.2,1
48,25,-1111,-1111,-1111.1,-1111.1,-1111.1,10.5,5844,55.6,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2228,36.4,2
34,17,-1111,-1111,-1111.1,-1111.1,27.3,19.2,7542,41.7,2
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1682,19.2,2
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1673,44.9,2
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4126,8.1,2
8,18,13,-1111,29.1,-1111.1,28.9,20.1,13954,24.6,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1348,0,1
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,638,36.5,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2631,67.8,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,612,63.2,1
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5078,45.5,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,620,33.3,2
6,-1111,11,-1111,33.2,78,28.1,21,29066,120.2,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1145,79.2,2
8,18,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,20668,21.3,1
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1872,52.3,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,239,0,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,283,72.9,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,722,47.5,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1720,25.5,1
1,13,11,10,24.9,77.2,22.6,21.2,233178,57.1,1
6,-1111,11,-1111,22.8,79.5,27,23,21022,81.6,2
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,261,0,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2847,40.3,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,280,61.8,2
34,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,5641,57.7,2
6,-1111,11,-1111,25.1,80.1,19.8,19.2,18827,64.7,1
3,12,12,-1111,19.2,73.1,18.7,19.6,116218,97.4,1
70,14,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2599,20.9,2
71,12,12,-1111,-1111.1,-1111.1,12.1,16.5,3225,29.1,2
34,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6277,26.4,2
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,689,65.4,2
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,7199,40.8,1
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,14.8,11793,50.4,1
49,20,-1111,-1111,26.6,-1111.1,20,24.3,7796,9.5,2
23,21,13,-1111,30.9,-1111.1,30.3,28.7,15461,85.2,2
8,18,13,-1111,23.7,-1111.1,24.4,22,7862,43,2
52,15,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6090,14.4,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1878,29.3,2
49,20,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3888,60.3,2
7,-1111,12,-1111,29.9,78.1,23.8,24.3,62201,41.8,1
33,12,14,-1111,-1111.1,-1111.1,-1111.1,15.6,7845,57.8,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,871,104.2,2
6,-1111,11,-1111,28.8,84.3,26.7,20.6,18033,105.6,1
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2572,72,2
68,19,22,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6140,24.5,1
12,11,-1111,-1111,22.3,75.8,22.3,19.9,32417,52.5,1
33,12,14,-1111,21.1,-1111.1,-1111.1,19.3,5454,24,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1305,29.9,2
29,-1111,18,-1111,26.6,-1111.1,28,23.4,7423,26.5,2
49,20,-1111,-1111,26.3,81.4,24.8,26.9,6330,41.6,2
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1694,27,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3261,61.1,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3605,29.9,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4137,25.4,1
82,-1111,-1111,-1111,26.5,-1111.1,17.1,13.2,958,64.5,2
47,14,-1111,-1111,19.3,86.7,26,10.7,5413,40.9,1
45,15,-1111,-1111,16.5,77.2,18.4,6.2,13809,51,2
42,16,21,-1111,26.3,84.2,22.1,19.4,3218,61.7,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,122,0,2
12,11,-1111,-1111,14.8,80.2,19.7,9.7,25115,56.7,2
86,-1111,-1111,-1111,24.9,85.8,24.5,19.6,2816,71.6,2
80,-1111,-1111,-1111,21.5,81.6,23.6,19.6,1697,0,1
83,-1111,-1111,-1111,-1111.1,-1111.1,16.8,-1111.1,956,22.4,1
83,-1111,-1111,-1111,19.9,72.3,17.6,22.9,1687,125.8,2
33,12,14,-1111,18.3,79.8,17.8,15.3,6802,36.5,1
78,-1111,-1111,-1111,22.6,88.3,24.8,17.5,1220,54.9,2
83,-1111,-1111,-1111,14.2,-1111.1,-1111.1,18.8,1127,64.5,2
80,-1111,-1111,-1111,26.5,84.7,22.9,12.3,2387,73.3,2
38,15,-1111,-1111,11.4,-1111.1,-1111.1,10.2,643,63.2,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,341,0,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,319,0,1
2,17,11,19,17.3,78.6,20.1,13.6,129028,98.8,1
86,-1111,-1111,-1111,22.1,81.5,19.3,8.3,2819,42.5,1
42,16,21,-1111,18.7,81.2,19.4,10.7,4685,62.4,2
42,16,21,-1111,24.4,86.4,20.4,15.5,3222,36.1,2
47,14,-1111,-1111,12.9,73.9,10.2,8.7,4433,125.7,2
77,-1111,-1111,-1111,22.4,81.9,25.2,16.9,5555,31.2,2
77,-1111,-1111,-1111,24.7,81.5,24.5,20.1,4626,40.7,2
4,18,12,-1111,16.1,79.3,18.5,6.3,54327,51.2,1
38,15,-1111,-1111,17,75.9,18.1,9.3,2114,36.9,2
21,14,26,-1111,17.3,75.3,19.3,9.9,16267,51.3,1
82,-1111,-1111,-1111,-1111.1,-1111.1,14.4,7.4,626,0,1
12,11,-1111,-1111,20.1,81.3,21.8,14.6,26123,59.8,1
28,16,-1111,-1111,18.6,68.8,19.7,19.5,3220,124.4,2
30,-1111,-1111,-1111,21.4,71.4,19.2,19.5,3494,127,2
33,12,14,-1111,21.8,73.2,21.1,21.4,3349,88.7,1
11,20,-1111,-1111,14.9,66.3,15.8,17.1,10177,240,1
41,-1111,-1111,-1111,26,73.9,22.1,26.2,793,45.4,1
29,-1111,18,-1111,24.1,76.1,22.6,24,4252,60.5,1
37,11,-1111,-1111,18.4,69.2,21.3,15.3,598,51.9,1
39,12,-1111,-1111,18.3,64.1,20,19.7,2485,114.3,2
29,-1111,18,-1111,21.4,69,19.9,20.6,2724,85.4,2
33,12,14,-1111,24.6,72.4,21.5,22.9,3631,97.7,1
19,17,-1111,-1111,21.4,74.2,21.6,22.8,5715,89.4,1
17,12,-1111,-1111,18.5,69.7,19.3,20.9,5473,107.6,2
28,16,-1111,-1111,18.7,66.5,18.6,19.9,4064,126.9,2
21,14,26,-1111,18.7,68.3,18.4,19.5,4933,156.8,2
35,11,-1111,-1111,33.3,76.2,26,21.3,7795,30.4,1
17,12,-1111,-1111,18.3,64.9,16.5,17.1,7878,211.6,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1490,59.8,2
39,12,-1111,-1111,-1111.1,87.7,-1111.1,-1111.1,1291,8.1,1
28,16,-1111,-1111,27.4,-1111.1,-1111.1,27.4,3570,31.1,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1614,21.5,2
11,20,-1111,-1111,12.2,66.6,13.6,15.4,21924,127.6,2
18,14,-1111,-1111,23.5,74.2,27.5,21.2,6300,64.5,2
54,20,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,401,60.8,1
17,12,-1111,-1111,22,75.2,27.6,24.3,5229,61.3,2
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,480,14.4,1
25,14,-1111,-1111,28.5,-1111.1,27.1,15.1,2003,46.8,2
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,19.6,2256,16.7,1
52,15,13,-1111,-1111.1,78.6,32.8,22.2,4059,32.3,1
44,-1111,14,-1111,23.8,-1111.1,-1111.1,-1111.1,1684,24.9,1
21,14,26,-1111,27.1,-1111.1,30.8,25,5623,19.1,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2530,11.7,2
30,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4035,30.6,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,829,14,1
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,17.7,1838,48.4,1
10,25,-1111,23,19.3,72,24.8,18.1,25568,102.5,2
55,23,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1043,49.3,2
54,20,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,441,0,1
28,16,-1111,-1111,30.4,79.4,24.2,20.8,3904,42.3,2
63,-1111,-1111,-1111,15.2,-1111.1,15,-1111.1,1295,21.3,2
69,-1111,-1111,-1111,25.3,-1111.1,-1111.1,-1111.1,2375,49.3,1
37,11,-1111,-1111,34.8,83.5,33.4,32.5,2457,27.6,1
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1356,66.7,2
2,17,11,19,14.6,71.5,15.1,14.7,119712,129.7,2
45,15,-1111,-1111,22.2,67.8,22.2,21.4,4752,47.7,2
60,-1111,-1111,-1111,-1111.1,-1111.1,20,-1111.1,1632,27.3,2
37,11,-1111,-1111,15.3,-1111.1,16.6,9.4,1903,84.8,2
28,16,-1111,-1111,20.9,83.5,29.2,31.2,5148,59.6,1
17,12,-1111,-1111,19.4,70.9,21.2,23.5,5452,42,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,22.1,1523,46.8,2
48,25,-1111,-1111,28.6,-1111.1,21.5,22.6,3722,50.3,2
37,11,-1111,-1111,-1111.1,-1111.1,20.2,-1111.1,953,77.5,2
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2177,12.2,1
38,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1547,11.5,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1234,99.2,2
49,20,-1111,-1111,31.8,77.7,32,21.5,4807,52.4,1
17,12,-1111,-1111,18,72.8,21.7,25.1,6720,68.8,1
9,12,11,-1111,22.2,72.1,22.7,17,25103,159.3,2
19,17,-1111,-1111,29.7,83.9,22.6,29.1,8077,10.6,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,357,80.8,1
25,14,-1111,-1111,22.5,77.8,28.1,17.4,3074,41.9,2
26,-1111,-1111,-1111,12.1,-1111.1,18.6,15.1,4044,146,2
62,17,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,833,44.1,2
38,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1876,14.5,2
38,15,-1111,-1111,-1111.1,-1111.1,-1111.1,16.3,1388,33.9,1
65,19,15,-1111,-1111.1,-1111.1,-1111.1,9.3,1384,207,2
73,15,-1111,-1111,39.4,81.8,29.9,35.3,4113,71.8,1
12,11,-1111,-1111,11.5,76.4,17.5,13.4,22067,66.9,2
39,12,-1111,-1111,28.1,-1111.1,-1111.1,-1111.1,2702,30,2
72,14,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1833,37.9,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1210,44.8,2
55,23,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,884,43.5,2
49,20,-1111,-1111,32.6,84.4,26.4,24.3,4688,79.9,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,990,95.3,2
22,10,-1111,-1111,16.9,77,23.6,17.9,9215,73.5,2
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1527,59.6,1
37,11,-1111,-1111,21.2,-1111.1,-1111.1,-1111.1,1230,37.3,2
73,15,-1111,-1111,-1111.1,-1111.1,22.8,21,2565,155,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1620,69.9,2
73,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2077,147.8,1
55,23,-1111,-1111,30.1,-1111.1,24.5,26.4,2556,72.7,2
60,-1111,-1111,-1111,23.1,-1111.1,21.4,-1111.1,2523,37.8,2
60,-1111,-1111,-1111,-1111.1,-1111.1,13.7,21.4,2248,26,2
21,14,26,-1111,32,80.1,30.9,27.3,6732,9.7,2
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1508,41.4,2
73,15,-1111,-1111,27.6,-1111.1,21.1,-1111.1,2297,88,1
25,14,-1111,-1111,17.2,-1111.1,19.8,22.5,3459,19.1,1
9,12,11,-1111,21.9,71.8,23.5,20.6,35630,44.5,2
30,-1111,-1111,-1111,40.2,80.4,31.9,32.5,3674,59.9,2
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,623,41.3,2
41,-1111,-1111,-1111,-1111.1,-1111.1,26,14.8,961,0,2
18,14,-1111,-1111,20.3,70.3,19.2,13.2,5656,112.3,1
37,11,-1111,-1111,-1111.1,-1111.1,21.3,-1111.1,1727,14.1,2
18,14,-1111,-1111,26.5,72.1,20.9,21.5,6935,26.7,2
52,15,13,-1111,29.9,76.9,29.8,28.6,3941,31.1,1
64,12,-1111,-1111,34.3,-1111.1,28.2,29.2,2653,34.8,1
30,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,19.7,3596,58.7,2
50,12,17,-1111,31.2,-1111.1,22.8,-1111.1,3865,55.1,1
39,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2055,5.7,1
46,26,16,-1111,22.7,73.7,21.3,21.8,10193,44.6,2
46,26,16,-1111,21.9,78.7,23.3,19.2,10379,29.7,2
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,981,14.3,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1486,8.3,1
50,12,17,-1111,30.9,79.2,25.9,26.3,5533,109.4,1
25,14,-1111,-1111,28.1,-1111.1,25.2,32,3344,36.6,2
21,14,26,-1111,30.2,77.8,24.1,24.1,5261,86.4,1
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2695,11.6,1
32,11,15,-1111,32.8,79.5,31.4,28.3,5811,69.1,1
49,20,-1111,-1111,35.2,-1111.1,25.2,32.4,3012,70.4,1
17,12,-1111,-1111,17.4,-1111.1,16.7,10.9,5910,111.7,2
11,20,-1111,-1111,18.6,67.6,15.9,18.6,17104,120.4,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,673,0,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2165,5.8,1
60,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,585,46.6,2
32,11,15,-1111,18.6,-1111.1,11.7,14.2,4986,581.2,2
12,11,-1111,-1111,21,78.5,22.7,22.1,23324,101.4,1
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1415,125.2,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,727,80.6,2
35,11,-1111,-1111,36.8,75,29.3,26.6,7390,114.9,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,914,0,1
